codepoint,char,sheet,row,column,value_excerpt
U+C5EC,여,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C5EC,여,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C5EC,여,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C5EC,여,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C5EC,여,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C2DC,시,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C2DC,시,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C2DC,시,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C2DC,시,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C2DC,시,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C694,요,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C694,요,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C694,요,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C694,요,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C694,요,Sheet1,3,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구용 뇌대사개선제 중 1종만 요양급여를 인정을 원칙으로 함. 나. 개별고시가 있는 약제는 해당 고시기준을 따름. ※ 대상약제 A"
U+C591,양,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C591,양,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C591,양,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C591,양,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C591,양,Sheet1,3,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구용 뇌대사개선제 중 1종만 요양급여를 인정을 원칙으로 함. 나. 개별고시가 있는 약제는 해당 고시기준을 따름. ※ 대상약제 A"
U+AE09,급,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AE09,급,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AE09,급,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AE09,급,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+AE09,급,Sheet1,3,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구용 뇌대사개선제 중 1종만 요양급여를 인정을 원칙으로 함. 나. 개별고시가 있는 약제는 해당 고시기준을 따름. ※ 대상약제 A"
U+B97C,를,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+B97C,를,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+B97C,를,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+B97C,를,Sheet1,3,세부인정기준 및 방법,"각 약제의 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구용 뇌대사개선제 중 1종만 요양급여를 인정을 원칙으로 함. 나. 개별고시가 있는 약제는 해당 고시기준을 따름. ※ 대상약제 A"
U+B97C,를,Sheet1,4,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. 다만, 시럽제의 경우는 시럽제의 투여가 반드시 필요한 경우에 한함. - 아 래 - 가. 초치료 시 1) 대상환자 가) HBeAg(+)로서 HBV-DNA≥"
U+C778,인,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C778,인,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C778,인,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C778,인,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C778,인,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C815,정,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C815,정,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
U+C815,정,Sheet1,2,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함 2. 허가사항 중 간질환에 투여하는 경우에는 아래와 같은 기준으로 투여시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상환자 1) 투여개시 AST(Aspartate Transami"
