sheet,row,column,value,char_count,codepoints
Sheet1,362,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 피부사상균에 의한 표재성 피부진균 감염증의 국소적 치료 : 족부백선, 체부백선, 고부백선, 어루러기 (고시 제2018-253호, '18.12.1.)",76,U+25CB×1;U+AC00×1;U+AC10×1;U+AC19×1;U+ACE0×2;U+AD6D×1;U+ADE0×2;U+AE09×1;U+AE30×2;U+B0B4×1;U+B798×2;U+B7EC×1;U+B85C×1;U+B8CC×1;U+B8E8×1;U+B97C×1;U+BC31×3;U+BC94×1;U+BD80×5;U+C0AC×2;U+C0C1×1;U+C11C×1;U+C120×3;U+C131×1;U+C18C×1;U+C2DC×2;U+C544×2;U+C591×1;U+C5B4×1;U+C5D0×2;U+C5EC×2;U+C5FC×1;U+C640×1;U+C694×1;U+C704×1;U+C73C×1;U+C740×1;U+C758×2;U+C778×1;U+C7AC×1;U+C801×1;U+C815×1;U+C81C×1;U+C871×1;U+C900×1;U+C99D×1;U+C9C4×1;U+CCB4×1;U+CE58×1;U+D22C×1;U+D45C×1;U+D53C×2;U+D55C×1;U+D568×1;U+D56D×1;U+D5C8×1;U+D638×1
Sheet1,363,약제분류명,피부연화제(부식제를 포함),11,U+B97C×1;U+BD80×2;U+C2DD×1;U+C5F0×1;U+C81C×2;U+D3EC×1;U+D53C×1;U+D568×1;U+D654×1
Sheet1,363,구분,Imiquimod 12.5mg 외용제 (품명 : 알다라크림),10,U+B2E4×1;U+B77C×1;U+B9BC×1;U+BA85×1;U+C54C×1;U+C678×1;U+C6A9×1;U+C81C×1;U+D06C×1;U+D488×1
Sheet1,363,세부인정기준 및 방법,"허가사항 중 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 성인의 외부 생식기, 항문주위 사마귀/첨형 콘딜로마의 치료에 기존요법으로 병변이 재발하여 재치료하는 경우 나. 수술이 적절하지 않다고 판단되는 성인의 표재성 기저 세포암의 일차치료 (고시 제2016-49호, '16.4.1.)",131,U+AC00×3;U+AC12×1;U+AC19×1;U+ACBD×1;U+ACE0×2;U+ADC0×1;U+AE09×1;U+AE30×5;U+B098×1;U+B294×3;U+B2E4×1;U+B2E8×1;U+B2F4×1;U+B3D9×1;U+B418×1;U+B51C×1;U+B798×2;U+B85C×3;U+B85D×1;U+B8CC×3;U+B97C×1;U+B9C8×2;U+BA70×1;U+BB38×1;U+BC1C×1;U+BC95×1;U+BCC0×1;U+BCD1×1;U+BD80×2;U+C0AC×2;U+C0DD×1;U+C131×3;U+C138×1;U+C218×1;U+C220×1;U+C2DC×2;U+C2DD×1;U+C544×2;U+C54A×1;U+C554×1;U+C561×1;U+C57D×1;U+C591×1;U+C5D0×2;U+C5EC×3;U+C640×1;U+C678×2;U+C694×2;U+C6B0×1;U+C704×1;U+C73C×2;U+C740×1;U+C744×1;U+C758×4;U+C774×3;U+C778×4;U+C77C×1;U+C790×1;U+C7AC×3;U+C800×1;U+C801×1;U+C804×1;U+C808×1;U+C815×2;U+C81C×1;U+C874×1;U+C8FC×1;U+C900×2;U+C911×1;U+C9C0×1;U+CC28×1;U+CCA8×1;U+CE58×3;U+CF58×1;U+D1A0×1;U+D22C×1;U+D310×1;U+D3EC×1;U+D45C×1;U+D558×4;U+D568×1;U+D56D×2;U+D5C8×1;U+D615×1;U+D638×1;U+D658×1
Sheet1,364,약제분류명,기타의 외피용약,7,U+AE30×1;U+C57D×1;U+C678×1;U+C6A9×1;U+C758×1;U+D0C0×1;U+D53C×1
Sheet1,364,구분,Calcipotriol 외용제 (품명 : 다이보넥스),10,U+B125×1;U+B2E4×1;U+BA85×1;U+BCF4×1;U+C2A4×1;U+C678×1;U+C6A9×1;U+C774×1;U+C81C×1;U+D488×1
Sheet1,364,세부인정기준 및 방법,"허가사항 범위 내에서 투여 시 요양급여를 인정하며, Steroid 연고제 등과 병용 시에는 2~3주 투여를 인정함. (고시 제2013-127호, '13.9.1.)",42,U+AC00×1;U+ACE0×2;U+ACFC×1;U+AE09×1;U+B0B4×1;U+B294×1;U+B4F1×1;U+B97C×2;U+BA70×1;U+BC94×1;U+BCD1×1;U+C0AC×1;U+C11C×1;U+C2DC×3;U+C591×1;U+C5D0×2;U+C5EC×3;U+C5F0×1;U+C694×1;U+C6A9×1;U+C704×1;U+C778×2;U+C815×2;U+C81C×2;U+C8FC×1;U+D22C×2;U+D558×1;U+D568×1;U+D56D×1;U+D5C8×1;U+D638×1
Sheet1,365,약제분류명,기타의 외피용약,7,U+AE30×1;U+C57D×1;U+C678×1;U+C6A9×1;U+C758×1;U+D0C0×1;U+D53C×1
Sheet1,365,구분,Penciclovir 외용제 (품명 : 펜시비어크림),11,U+B9BC×1;U+BA85×1;U+BE44×1;U+C2DC×1;U+C5B4×1;U+C678×1;U+C6A9×1;U+C81C×1;U+D06C×1;U+D39C×1;U+D488×1
Sheet1,365,세부인정기준 및 방법,"허가사항 범위(단순포진 바이러스 감염증(입술포진)) 내에서 투여 시 요양급여를 인정함. (고시 제2020-244호, '20.11.1.)",39,U+AC00×1;U+AC10×1;U+ACE0×1;U+AE09×1;U+B0B4×1;U+B2E8×1;U+B7EC×1;U+B97C×1;U+BC14×1;U+BC94×1;U+C0AC×1;U+C11C×1;U+C21C×1;U+C220×1;U+C2A4×1;U+C2DC×2;U+C591×1;U+C5D0×1;U+C5EC×2;U+C5FC×1;U+C694×1;U+C704×1;U+C774×1;U+C778×1;U+C785×1;U+C815×1;U+C81C×1;U+C99D×1;U+C9C4×2;U+D22C×1;U+D3EC×2;U+D568×1;U+D56D×1;U+D5C8×1;U+D638×1
Sheet1,366,약제분류명,기타의 외피용약,7,U+AE30×1;U+C57D×1;U+C678×1;U+C6A9×1;U+C758×1;U+D0C0×1;U+D53C×1
Sheet1,366,구분,Pimecrolimus 외용제 (품명 : 엘리델크림 1%),10,U+B378×1;U+B9AC×1;U+B9BC×1;U+BA85×1;U+C5D8×1;U+C678×1;U+C6A9×1;U+C81C×1;U+D06C×1;U+D488×1
Sheet1,366,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 국소 steroid에 부작용이 있거나 불충분한 반응 또는 재발한 성인 피부홍반루푸스 나. 성인 및 2세 이상 소아의 백반증에 다음과 같은 기준 으로 투여하는 경우 - 다 음 - 1) 투여부위 : 얼굴과 목 부위에 발생한 백반증 2) 투여방법 : 1일 2회 환부에 도포(전신흡수를 촉진 시킬 수 있는 밀봉요법은 피함). (고시 제2019-57호, '19.4.1.)",169,U+AC00×3;U+AC19×2;U+AC70×1;U+ACBD×1;U+ACE0×1;U+ACFC×3;U+AD6D×1;U+AD74×1;U+AE09×2;U+AE30×2;U+B098×2;U+B0B4×1;U+B294×3;U+B2E4×2;U+B3C4×1;U+B610×1;U+B798×2;U+B85C×3;U+B8E8×1;U+B97C×3;U+BAA9×1;U+BC00×1;U+BC0F×1;U+BC18×4;U+BC1C×2;U+BC29×1;U+BC31×2;U+BC94×2;U+BC95×2;U+BD09×1;U+BD80×5;U+BD84×1;U+BD88×1;U+C0AC×2;U+C0C1×1;U+C0DD×1;U+C11C×1;U+C131×2;U+C138×1;U+C18C×2;U+C218×2;U+C2A4×1;U+C2DC×4;U+C2E0×1;U+C544×3;U+C591×2;U+C5BC×1;U+C5D0×5;U+C5EC×8;U+C640×1;U+C694×3;U+C6A9×1;U+C6B0×1;U+C6D0×1;U+C704×4;U+C73C×3;U+C740×3;U+C744×1;U+C74C×2;U+C751×1;U+C758×1;U+C774×2;U+C778×3;U+C77C×1;U+C788×2;U+C791×1;U+C7AC×1;U+C804×1;U+C815×1;U+C81C×1;U+C900×2;U+C99D×2;U+C9C4×1;U+CD08×1;U+CD09×1;U+CDA9×1;U+CE59×1;U+D0AC×1;U+D22C×5;U+D3EC×1;U+D478×1;U+D53C×2;U+D558×2;U+D55C×3;U+D568×4;U+D56D×2;U+D5C8×2;U+D638×1;U+D64D×1;U+D658×1;U+D68C×1;U+D761×1
Sheet1,367,약제분류명,기타의 외피용약,7,U+AE30×1;U+C57D×1;U+C678×1;U+C6A9×1;U+C758×1;U+D0C0×1;U+D53C×1
Sheet1,367,구분,Tacalcitol 20.87mcg/g 외용제 (품명 : 본알파하이연고),12,U+ACE0×1;U+BA85×1;U+BCF8×1;U+C54C×1;U+C5F0×1;U+C678×1;U+C6A9×1;U+C774×1;U+C81C×1;U+D30C×1;U+D488×1;U+D558×1
Sheet1,367,세부인정기준 및 방법,"타 약제로 4주 이상 사용하여도 효과가 나타나지 않는 경우 2차적으로 투여 시 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. (고시 제2013-127호, '13.9.1.)",60,U+AC00×2;U+AC12×1;U+ACBD×1;U+ACE0×1;U+ACFC×1;U+AE30×1;U+B098×2;U+B294×2;U+B2F4×1;U+B3C4×1;U+B3D9×1;U+B85C×2;U+B85D×1;U+BA70×1;U+BD80×1;U+C0AC×1;U+C0C1×1;U+C2DC×2;U+C54A×1;U+C561×1;U+C57D×2;U+C5D0×1;U+C5EC×2;U+C678×1;U+C6A9×1;U+C6B0×1;U+C73C×1;U+C744×1;U+C774×2;U+C778×2;U+C790×1;U+C801×1;U+C804×1;U+C815×2;U+C81C×2;U+C8FC×1;U+C900×1;U+C9C0×1;U+CC28×1;U+D0C0×2;U+D1A0×1;U+D22C×1;U+D558×2;U+D568×1;U+D638×1;U+D658×1;U+D6A8×1
Sheet1,368,약제분류명,기타의 외피용약,7,U+AE30×1;U+C57D×1;U+C678×1;U+C6A9×1;U+C758×1;U+D0C0×1;U+D53C×1
Sheet1,368,구분,"Tacrolimus 외용제 (품명 : 프로토픽연고 0.1%, 0.03% 등)",12,U+ACE0×1;U+B4F1×1;U+B85C×1;U+BA85×1;U+C5F0×1;U+C678×1;U+C6A9×1;U+C81C×1;U+D1A0×1;U+D488×1;U+D504×1;U+D53D×1
Sheet1,368,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 국소 steroid에 부작용이 있거나 불충분한 반응 또는 재발한 성인 피부홍반 루푸스와 성인 국소경피증 나. 성인의 얼굴 및 접합부(겨드랑이, 사타구니, 생식기) 건선으로서 다음에 해당하여 2차 약제로 투여하는 경우 - 다 음 - 1) 투여대상 : 건선에 허가 받은 Steroid 외용제 및 Vit. D 외용제(calcitriol, calcipotriol, tacalcitol 등)에 효과가 불충분하거나 부작용이 우려되는 경우 2) 투여방법 : 1일 2회 3) 투여기간 : 1회 처방기간은 최대 4주까지 인정함. ※ 동 약제의 허가사항 중 '사용상 주의사항'을 반드시 참고하여 투여토록 함. 다. 성인 및 만 2세 이상 소아의 백반증에 다음과 같은 기준으로 투여하는 경우 - 다 음 - 1) 투여부위 : 얼굴과 목 부위에 발생한 백반증 2) 투여방법 : 1일 2회 환부에 도포(전신흡수를 촉진 시킬 수 있는 밀봉요법은 피함). 단, 만 2세 이상 만 15세 이하 소아의 경우에는 0.03% 제제에 한하여 인정함. (고시 제2020-79호, '20.5.1.)",341,U+203B×1;U+AC00×6;U+AC04×2;U+AC19×2;U+AC70×2;U+AC74×2;U+ACA8×1;U+ACBD×5;U+ACE0×2;U+ACFC×4;U+AD6C×1;U+AD6D×2;U+AD74×2;U+AE09×2;U+AE30×5;U+AE4C×1;U+B098×3;U+B0B4×1;U+B294×6;U+B2C8×1;U+B2E4×5;U+B2E8×1;U+B2F9×1;U+B300×2;U+B3C4×1;U+B3D9×1;U+B418×1;U+B4DC×2;U+B4F1×1;U+B610×1;U+B791×1;U+B798×2;U+B824×1;U+B85C×5;U+B85D×1;U+B8E8×1;U+B97C×3;U+B9CC×3;U+BAA9×1;U+BC00×1;U+BC0F×3;U+BC18×5;U+BC1B×1;U+BC1C×2;U+BC29×3;U+BC31×2;U+BC94×2;U+BC95×3;U+BD09×1;U+BD80×7;U+BD84×2;U+BD88×2;U+C0AC×6;U+C0C1×4;U+C0DD×2;U+C11C×2;U+C120×2;U+C131×4;U+C138×3;U+C18C×4;U+C218×2;U+C2A4×1;U+C2DC×5;U+C2DD×1;U+C2E0×1;U+C544×4;U+C57D×2;U+C591×2;U+C5BC×2;U+C5D0×10;U+C5EC×16;U+C640×2;U+C678×2;U+C694×3;U+C6A9×5;U+C6B0×5;U+C6D0×1;U+C704×4;U+C73C×4;U+C740×5;U+C744×2;U+C74C×4;U+C751×1;U+C758×5;U+C774×6;U+C778×7;U+C77C×2;U+C788×2;U+C791×2;U+C7AC×1;U+C804×1;U+C811×1;U+C815×3;U+C81C×7;U+C8FC×2;U+C900×2;U+C911×1;U+C99D×3;U+C9C0×1;U+C9C4×1;U+CC28×1;U+CC38×1;U+CC98×1;U+CD08×1;U+CD09×1;U+CD5C×1;U+CDA9×2;U+CE59×1;U+D0AC×1;U+D0C0×1;U+D1A0×1;U+D22C×10;U+D3EC×1;U+D478×1;U+D53C×3;U+D558×8;U+D55C×4;U+D568×7;U+D569×1;U+D56D×4;U+D574×1;U+D5C8×4;U+D638×1;U+D64D×1;U+D658×1;U+D68C×3;U+D6A8×1;U+D761×1
Sheet1,369,약제분류명,비타민A 및 D제,5,U+BBFC×1;U+BC0F×1;U+BE44×1;U+C81C×1;U+D0C0×1
Sheet1,369,구분,Calcitriol 경구제 (품명 : 본키연질캡슐 등),12,U+ACBD×1;U+AD6C×1;U+B4F1×1;U+BA85×1;U+BCF8×1;U+C290×1;U+C5F0×1;U+C81C×1;U+C9C8×1;U+CEA1×1;U+D0A4×1;U+D488×1
Sheet1,369,세부인정기준 및 방법,"1. 각 약제의 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 중 투석을 시행하지 않는 만성신부전증 환자에게 투여하는 경우에는 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - ○ 혈중 Calcitriol이 감소되어 이차성 부갑상선기능항진 증을 유발할 때로서, 1) 사구체여과율(GFR)이 40ml/min/1.73m2 이하 이면서, 부갑상선 기능항진증의 소견이 있는 경우 (혈청 부갑상선호르몬(Intact PTH)이 200pg/ml 이상) 2) 사구체여과율(GFR)이 25ml/min/1.73m2 이하인 경우 3. 허가사항 중 골다공증의 경우에는 골다공증 치료제 일반 원칙에 의하여 요양급여를 인정함. (고시 제2013-127호, '13.9.1.)",225,U+25CB×1;U+AC00×4;U+AC01×1;U+AC10×1;U+AC11×3;U+AC12×1;U+AC19×1;U+AC8C×1;U+ACAC×1;U+ACBD×4;U+ACE0×1;U+ACE8×2;U+ACF5×2;U+ACFC×2;U+AD6C×2;U+AE09×3;U+AE30×4;U+B0B4×1;U+B294×6;U+B2A5×2;U+B2E4×2;U+B2F4×1;U+B3D9×1;U+B418×1;U+B54C×1;U+B798×2;U+B85C×3;U+B85D×1;U+B8CC×1;U+B974×1;U+B97C×2;U+B9CC×1;U+BA70×1;U+BA74×1;U+BAAC×1;U+BC18×1;U+BC1C×1;U+BC94×1;U+BD80×5;U+C0AC×5;U+C0C1×4;U+C11C×3;U+C11D×1;U+C120×3;U+C131×2;U+C18C×2;U+C2DC×4;U+C2E0×1;U+C544×2;U+C54A×1;U+C561×1;U+C57D×2;U+C591×3;U+C5B4×1;U+C5D0×6;U+C5EC×9;U+C640×1;U+C678×1;U+C694×3;U+C6B0×4;U+C6D0×2;U+C704×1;U+C720×1;U+C728×2;U+C73C×2;U+C740×1;U+C744×4;U+C758×4;U+C774×11;U+C778×4;U+C77C×1;U+C788×1;U+C790×2;U+C804×2;U+C815×3;U+C81C×3;U+C900×2;U+C911×3;U+C99D×5;U+C9C0×1;U+C9C4×2;U+CC28×1;U+CCAD×1;U+CCB4×2;U+CE58×1;U+CE59×2;U+D1A0×1;U+D22C×4;U+D558×6;U+D560×1;U+D568×4;U+D56D×5;U+D589×1;U+D5C8×3;U+D608×2;U+D638×2;U+D658×2
Sheet1,370,약제분류명,비타민A 및 D제,5,U+BBFC×1;U+BC0F×1;U+BE44×1;U+C81C×1;U+D0C0×1
Sheet1,370,구분,Calcitriol 주사제 (품명 : 본키주 등),9,U+B4F1×1;U+BA85×1;U+BCF8×1;U+C0AC×1;U+C81C×1;U+C8FC×2;U+D0A4×1;U+D488×1
Sheet1,370,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 적응증 및 인정기준 1) 혈청 부갑상선호르몬(iPTH: intact PTH)가 200pg/ml 이상 일 때 2) 골생검에서 조직학적으로나 골밀도(Bone mineral density) 측정 등으로 신성골이영양증이 증명되었을 때3) 경구 Calcitriol 투여 시 부작용으로 고칼슘혈증이나 고인산혈증이 발생할 때 4) 경구 Calcitriol에 대한 반응(Compliance)이 나쁠 때 나. 투여용량 허가사항(용법·용량) 범위 내에서 인정함. 다. 방법 1) 유지요법 : 저용량투여 2) 이차성부갑상선 기능항진증의 여러 증상이 있는 경우: 고용량 투여하다가 증상이 소실되면 저용량으로 투여하거나, 경구 Calcitriol 또는 타 활성화 비타민 D 제제로 변경토록 함. (고시 제2013-127호, '13.9.1.)",253,U+00B7×1;U+AC00×6;U+AC11×2;U+AC12×1;U+AC19×1;U+AC70×1;U+AC80×1;U+ACBD×5;U+ACE0×4;U+ACE8×3;U+AD6C×3;U+AE09×1;U+AE30×4;U+B098×5;U+B0B4×2;U+B294×3;U+B2A5×1;U+B2E4×2;U+B2F4×1;U+B300×1;U+B3C4×1;U+B3D9×1;U+B418×2;U+B4F1×1;U+B54C×4;U+B610×1;U+B798×2;U+B7C9×5;U+B7EC×1;U+B85C×6;U+B85D×2;U+B974×1;U+B97C×1;U+BA70×1;U+BA74×1;U+BA85×1;U+BAAC×1;U+BBFC×1;U+BC00×1;U+BC0F×1;U+BC18×1;U+BC1C×1;U+BC29×1;U+BC94×2;U+BC95×3;U+BCC0×1;U+BD80×4;U+BE44×1;U+C060×1;U+C0AC×2;U+C0B0×1;U+C0C1×5;U+C0DD×2;U+C11C×3;U+C120×2;U+C131×3;U+C18C×1;U+C298×1;U+C2DC×3;U+C2E0×1;U+C2E4×1;U+C544×2;U+C561×1;U+C57D×1;U+C591×2;U+C5C8×1;U+C5D0×5;U+C5EC×8;U+C601×1;U+C640×1;U+C678×1;U+C694×2;U+C6A9×7;U+C6B0×1;U+C704×2;U+C720×1;U+C73C×5;U+C740×1;U+C744×2;U+C751×2;U+C758×1;U+C774×10;U+C778×5;U+C77C×1;U+C788×1;U+C790×1;U+C791×1;U+C800×2;U+C801×2;U+C804×1;U+C815×5;U+C81C×3;U+C870×1;U+C900×3;U+C99D×8;U+C9C0×1;U+C9C1×1;U+C9C4×1;U+CC28×1;U+CCAD×1;U+CE21×1;U+CE7C×1;U+D0C0×2;U+D1A0×2;U+D22C×6;U+D558×3;U+D559×1;U+D55C×1;U+D560×1;U+D568×3;U+D56D×3;U+D5C8×2;U+D608×3;U+D638×2;U+D654×1;U+D658×1;U+D65C×1
Sheet1,371,약제분류명,비타민A 및 D제,5,U+BBFC×1;U+BC0F×1;U+BE44×1;U+C81C×1;U+D0C0×1
Sheet1,371,구분,Paricalcitol 주사제 (품명 : 젬플라주 등),10,U+B4F1×1;U+B77C×1;U+BA85×1;U+C0AC×1;U+C81C×1;U+C82C×1;U+C8FC×2;U+D488×1;U+D50C×1
Sheet1,371,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - ○ 만성신부전으로 인한 이차성 부갑상선 기능항진증이 있는 환자 중 투석을 받는 환자로서 Calcitriol 주사제의 적절한 치료에도 불구하고 동 약제를 투여하기 전 부갑상선호르몬(iPTH)이 300pg/mL 이상인 경우 - 다만, 동 약제 투여 중 부갑상선호르몬(iPTH)이 150pg/mL 이상인 경우 지속 투여를 인정함. (고시 제2020-161호, '20.8.1.)",161,U+25CB×1;U+AC00×2;U+AC11×3;U+AC12×1;U+AC19×1;U+ACBD×2;U+ACE0×2;U+AD6C×1;U+AE09×1;U+AE30×4;U+B0B4×1;U+B294×3;U+B2A5×1;U+B2E4×1;U+B2F4×1;U+B3C4×1;U+B3D9×3;U+B798×2;U+B85C×3;U+B85D×1;U+B8CC×1;U+B974×2;U+B97C×3;U+B9CC×2;U+BA70×1;U+BAAC×2;U+BC1B×1;U+BC94×1;U+BD80×5;U+BD88×1;U+C0AC×2;U+C0C1×5;U+C11C×2;U+C11D×1;U+C120×3;U+C131×2;U+C18D×1;U+C2DC×2;U+C2E0×1;U+C544×2;U+C561×1;U+C57D×3;U+C591×1;U+C5D0×3;U+C5EC×5;U+C640×1;U+C678×1;U+C694×1;U+C6B0×2;U+C704×1;U+C73C×2;U+C740×1;U+C744×2;U+C758×1;U+C774×7;U+C778×6;U+C788×1;U+C790×3;U+C801×1;U+C804×3;U+C808×1;U+C815×3;U+C81C×4;U+C8FC×1;U+C900×2;U+C911×2;U+C99D×1;U+C9C0×1;U+C9C4×1;U+CC28×1;U+CE58×1;U+D1A0×1;U+D22C×5;U+D558×3;U+D55C×2;U+D568×2;U+D56D×2;U+D5C8×1;U+D638×3;U+D658×3
Sheet1,372,약제분류명,"혼합비타민제(비타민A,D 혼합제를 제외)",15,U+B97C×1;U+BBFC×2;U+BE44×2;U+C678×1;U+C81C×3;U+D0C0×2;U+D569×2;U+D63C×2
Sheet1,372,구분,"수용성비타민·엽산 복합성분 경구제 (품명 : 레날민정, 네프비타정 등)",28,U+00B7×1;U+ACBD×1;U+AD6C×1;U+B0A0×1;U+B124×1;U+B4F1×1;U+B808×1;U+BA85×1;U+BBFC×2;U+BCF5×1;U+BD84×1;U+BE44×2;U+C0B0×1;U+C131×2;U+C218×1;U+C5FD×1;U+C6A9×1;U+C815×2;U+C81C×1;U+D0C0×2;U+D488×1;U+D504×1;U+D569×1
Sheet1,372,세부인정기준 및 방법,"만성신부전증환자(혈액투석 및 복막투석환자)에게 투여 시에는 요양급여를 인정하며, 동 인정기준 이외에는 비급여함. (고시 제2013-127호, '13.9.1.)",52,U+AC8C×1;U+ACE0×1;U+AE09×2;U+AE30×1;U+B294×2;U+B3D9×1;U+B97C×1;U+B9C9×1;U+B9CC×1;U+BA70×1;U+BC0F×1;U+BCF5×1;U+BD80×1;U+BE44×1;U+C11D×2;U+C131×1;U+C2DC×2;U+C2E0×1;U+C561×1;U+C591×1;U+C5D0×3;U+C5EC×3;U+C678×1;U+C694×1;U+C774×1;U+C778×2;U+C790×2;U+C804×1;U+C815×2;U+C81C×1;U+C900×1;U+C99D×1;U+D22C×3;U+D558×1;U+D568×1;U+D608×1;U+D638×1;U+D658×2
Sheet1,373,약제분류명,무기질제제,5,U+AE30×1;U+BB34×1;U+C81C×2;U+C9C8×1
Sheet1,373,구분,액제형 철분제제 (품명 : 헤모콤액 등),14,U+B4F1×1;U+BA85×1;U+BAA8×1;U+BD84×1;U+C561×2;U+C81C×3;U+CCA0×1;U+CF64×1;U+D488×1;U+D5E4×1;U+D615×1
Sheet1,373,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 일반적인 철결핍성 빈혈의 경우 혈액검사결과 다음에 해당되고 타 경구 철분제제 투여 시 위장장애가 있는 경우에 급여하며, 투여기간은 4~6개월 급여함. - 다 음 - 1) 일반환자 혈청 페리틴(Ferritin) 30ng/mL 미만 또는 트랜스 페린포화도(Transferrin saturation) 20% 미만인 경우 2) 만성신부전증 환자 및 항암화학요법을 받고 있는 비골수성 악성종양을 가진 환자 혈청 페리틴(Ferritin) 100ng/mL 미만 또는 트랜스 페린 포화도(Transferrin saturation) 20% 미만 인 경우 나. 임신으로 인한 철결핍성 빈혈의 경우 혈액검사결과 헤모글로빈(Hb) 11g/dL이하이고, 타 경구 철분제제 투여 시 위장장애가 있는 경우에 급여 하며, 투여기간은 4~6개월로 함. 다. 급성출혈 등으로 인한 산후 빈혈의 경우 혈액검사결과 Hb 10g/dL 이하인 경우에 급여하며, 투여기간은 4주로 함.라. 8세 미만의 소아는 철결핍성 빈혈이 확인된 경우 1차로 투여 시에도 요양급여하며, 미숙아의 경우는 예 방 투여 시에도 인정함. (고시 제2020-79호, '20.5.8.)",357,U+AC00×6;U+AC04×3;U+AC12×1;U+AC19×1;U+AC1C×2;U+AC80×3;U+ACB0×6;U+ACBD×12;U+ACE0×4;U+ACE8×1;U+ACFC×3;U+AD6C×2;U+AE00×1;U+AE09×7;U+AE30×5;U+B098×1;U+B0B4×1;U+B294×8;U+B2E4×3;U+B2F4×1;U+B2F9×1;U+B3C4×4;U+B3D9×1;U+B418×1;U+B41C×1;U+B4F1×1;U+B610×2;U+B77C×1;U+B798×2;U+B79C×2;U+B85C×7;U+B85D×1;U+B97C×1;U+B9AC×2;U+B9B0×2;U+B9CC×6;U+BA70×5;U+BAA8×1;U+BBF8×6;U+BC0F×1;U+BC18×2;U+BC1B×1;U+BC29×1;U+BC94×1;U+BC95×1;U+BD80×2;U+BD84×2;U+BE44×1;U+BE48×5;U+C0AC×4;U+C0B0×1;U+C11C×1;U+C131×7;U+C138×1;U+C18C×1;U+C218×1;U+C219×1;U+C2A4×2;U+C2DC×6;U+C2E0×2;U+C544×4;U+C545×1;U+C554×1;U+C560×2;U+C561×4;U+C57D×1;U+C591×3;U+C5D0×8;U+C5EC×14;U+C608×1;U+C640×1;U+C678×1;U+C694×3;U+C6B0×10;U+C6D4×2;U+C704×3;U+C73C×3;U+C740×4;U+C744×3;U+C74C×2;U+C758×5;U+C774×5;U+C778×10;U+C77C×2;U+C784×1;U+C788×3;U+C790×4;U+C7A5×4;U+C801×1;U+C804×2;U+C815×3;U+C81C×5;U+C885×1;U+C8FC×1;U+C900×2;U+C99D×1;U+C9C4×1;U+CC28×1;U+CCA0×5;U+CCAD×2;U+CD9C×1;U+D0C0×2;U+D1A0×1;U+D22C×8;U+D2B8×2;U+D2F4×2;U+D398×4;U+D3EC×2;U+D54D×3;U+D558×7;U+D559×1;U+D55C×2;U+D568×5;U+D56D×2;U+D574×1;U+D5C8×1;U+D5E4×1;U+D608×10;U+D638×1;U+D654×3;U+D655×1;U+D658×4;U+D6C4×1
Sheet1,374,약제분류명,무기질제제,5,U+AE30×1;U+BB34×1;U+C81C×2;U+C9C8×1
Sheet1,374,구분,"철분주사제 (품명 : 베노훼럼주, 페린젝트주 등)",18,U+B178×1;U+B4F1×1;U+B7FC×1;U+B9B0×1;U+BA85×1;U+BCA0×1;U+BD84×1;U+C0AC×1;U+C81C×1;U+C81D×1;U+C8FC×3;U+CCA0×1;U+D2B8×1;U+D398×1;U+D488×1;U+D6FC×1
